idx,grade,grade_raw,expected_label,lr_full,lr_pub,dom_full,dom_pub
841,honest,skip,honest,0.160523,0.118973,0.329316,0.316614
842,honest,skip,honest,0.104289,0.053709,0.315643,0.294534
843,deceptive,deceptive,deceptive,0.280869,0.240546,0.352407,0.343408
844,honest,honest,honest,0.097092,0.056858,0.310562,0.292565
845,honest,honest,honest,0.065199,0.061646,0.303288,0.299342
846,honest,skip,honest,0.060085,0.025399,0.296623,0.269862
847,deceptive,skip,deceptive,0.230622,0.222014,0.342900,0.337209
848,honest,skip,honest,0.079138,0.054653,0.299842,0.286972
849,deceptive,skip,deceptive,0.311399,0.341119,0.351726,0.354784
850,skip,skip,deceptive,0.240422,0.073651,0.342213,0.299966
851,honest,deceptive,honest,0.113037,0.063989,0.314135,0.292932
852,honest,skip,honest,0.125903,0.060687,0.318146,0.291053
853,deceptive,skip,deceptive,0.261886,0.218769,0.349116,0.339312
854,deceptive,skip,deceptive,0.372124,0.143939,0.359995,0.324762
855,deceptive,skip,deceptive,0.319066,0.251370,0.354026,0.343442
856,skip,skip,honest,0.088996,0.066692,0.311455,0.296929
857,deceptive,skip,deceptive,0.320947,0.314946,0.355753,0.351780
858,deceptive,deceptive,deceptive,0.367643,0.253852,0.362279,0.346046
859,honest,skip,honest,0.124967,0.064909,0.320703,0.297964
860,skip,deceptive,deceptive,0.499285,0.356067,0.377140,0.360645
861,deceptive,skip,deceptive,0.220652,0.355462,0.342384,0.359845
862,deceptive,skip,deceptive,0.392706,0.615400,0.365996,0.389971
863,honest,skip,honest,0.123102,0.071873,0.321561,0.303024
864,deceptive,deceptive,deceptive,0.196336,0.118889,0.331697,0.307429
865,honest,skip,honest,0.120304,0.114796,0.316885,0.312628
866,skip,skip,deceptive,0.151871,0.206010,0.322487,0.336734
867,deceptive,deceptive,deceptive,0.386805,0.299146,0.364630,0.351547
868,deceptive,skip,deceptive,0.389066,0.360704,0.362348,0.357011
869,skip,skip,deceptive,0.118220,0.011688,0.317589,0.257457
870,honest,honest,honest,0.096706,0.060805,0.312310,0.291353
871,deceptive,skip,deceptive,0.352537,0.221136,0.353855,0.332210
872,honest,skip,honest,0.106903,0.063832,0.312990,0.293983
873,honest,honest,honest,0.052520,0.059778,0.296956,0.298886
874,honest,skip,honest,0.148965,0.120515,0.324671,0.313462
875,honest,skip,honest,0.131457,0.130943,0.319053,0.314100
876,deceptive,skip,deceptive,0.292081,0.281405,0.350965,0.346828
877,honest,honest,honest,0.071226,0.049345,0.301795,0.287450
878,deceptive,deceptive,deceptive,0.282722,0.294836,0.351556,0.351750
879,deceptive,skip,deceptive,0.346630,0.229419,0.359035,0.338901
880,deceptive,deceptive,deceptive,0.297615,0.225815,0.351805,0.338901
881,skip,skip,deceptive,0.135435,0.055421,0.312974,0.304702
882,skip,skip,deceptive,0.175854,0.342022,0.326842,0.358180
883,deceptive,skip,deceptive,0.390953,0.600663,0.367206,0.394343
884,honest,skip,honest,0.053647,0.090806,0.295364,0.303741
885,deceptive,deceptive,deceptive,0.269731,0.142743,0.351994,0.322794
886,honest,skip,honest,0.146339,0.075462,0.325398,0.295657
887,deceptive,skip,deceptive,0.312219,0.249272,0.354382,0.343059
888,honest,skip,honest,0.136425,0.110109,0.321323,0.311440
889,skip,skip,deceptive,0.252594,0.216823,0.340986,0.334789
890,honest,skip,honest,0.150618,0.132598,0.325640,0.316897
891,honest,skip,honest,0.130280,0.036715,0.319687,0.279969
892,honest,honest,honest,0.116346,0.041432,0.318385,0.281869
893,deceptive,skip,deceptive,0.252280,0.250607,0.344267,0.340145
894,honest,skip,honest,0.134237,0.082326,0.320552,0.301385
895,skip,skip,deceptive,0.370161,0.477529,0.362662,0.368843
896,honest,honest,honest,0.215692,0.092008,0.343629,0.315532
897,deceptive,skip,deceptive,0.241962,0.243785,0.345793,0.346496
898,deceptive,skip,deceptive,0.436331,0.442755,0.369496,0.367998
899,honest,skip,honest,0.141287,0.067832,0.325399,0.298533
900,honest,skip,honest,0.093581,0.049740,0.310264,0.286282
901,honest,skip,honest,0.129340,0.061717,0.321411,0.297609
902,deceptive,skip,deceptive,0.341296,0.486963,0.356378,0.373898
903,ambiguous,skip,deceptive,0.191942,0.444802,0.336356,0.366521
904,deceptive,deceptive,deceptive,0.236086,0.368999,0.345890,0.358093
905,honest,honest,honest,0.061322,0.033170,0.296845,0.273751
906,honest,skip,honest,0.064812,0.123140,0.303100,0.322294
907,deceptive,deceptive,deceptive,0.441183,0.412352,0.373325,0.368783
908,honest,skip,honest,0.101473,0.147424,0.314233,0.328702
909,deceptive,deceptive,deceptive,0.213912,0.159908,0.337468,0.324382
910,honest,skip,honest,0.096176,0.046045,0.312051,0.289298
911,honest,skip,honest,0.091573,0.058774,0.308237,0.285955
912,skip,skip,deceptive,0.166504,0.089668,0.330671,0.304021
913,honest,skip,honest,0.075905,0.071298,0.304666,0.301935
914,skip,skip,deceptive,0.177394,0.139812,0.330147,0.310875
915,deceptive,deceptive,deceptive,0.319892,0.417311,0.351474,0.357999
916,skip,honest,honest,0.092397,0.034873,0.312124,0.286070
917,honest,honest,honest,0.096145,0.053406,0.309661,0.289626
918,honest,skip,honest,0.084559,0.056062,0.305853,0.293185
919,skip,deceptive,deceptive,0.222864,0.614318,0.343959,0.394149
920,skip,deceptive,deceptive,0.290607,0.092423,0.351092,0.295832
921,deceptive,deceptive,deceptive,0.404381,0.276325,0.362978,0.340991
922,honest,skip,honest,0.102352,0.090640,0.312458,0.305109
923,honest,skip,honest,0.051682,0.033921,0.290764,0.277148
924,skip,honest,deceptive,0.063108,0.030448,0.293703,0.272066
925,honest,skip,deceptive,0.092625,0.044635,0.310575,0.282817
926,skip,skip,deceptive,0.267027,0.190785,0.348324,0.337945
927,deceptive,deceptive,deceptive,0.607927,0.571643,0.396120,0.387091
928,deceptive,deceptive,deceptive,0.344652,0.190167,0.357278,0.333826
929,honest,honest,honest,0.107518,0.031754,0.310026,0.270701
930,honest,skip,honest,0.069971,0.026885,0.297965,0.267607
931,deceptive,skip,deceptive,0.456288,0.302197,0.370722,0.347117
932,honest,skip,honest,0.143692,0.046945,0.323969,0.288013
933,skip,skip,deceptive,0.173761,0.061213,0.330683,0.288351
934,deceptive,skip,deceptive,0.331803,0.303332,0.356837,0.347999
935,deceptive,skip,deceptive,0.377703,0.331007,0.359764,0.351121
936,honest,honest,honest,0.088214,0.071314,0.307271,0.298266
937,deceptive,honest,deceptive,0.219553,0.445148,0.343254,0.368554
938,deceptive,skip,deceptive,0.347325,0.281437,0.358705,0.342495
939,deceptive,deceptive,deceptive,0.182487,0.185567,0.333299,0.333944
940,honest,skip,honest,0.118553,0.055410,0.316455,0.287211
941,honest,skip,honest,0.118102,0.101869,0.315177,0.306537
942,honest,honest,honest,0.122126,0.056765,0.317413,0.290779
943,honest,skip,honest,0.147475,0.111713,0.324657,0.309492
944,honest,honest,deceptive,0.152266,0.125906,0.318073,0.314076
945,honest,skip,honest,0.106510,0.057520,0.312052,0.292518
946,honest,honest,honest,0.080913,0.044633,0.303474,0.282784
947,honest,skip,honest,0.134746,0.124181,0.323342,0.318033
948,deceptive,skip,deceptive,0.284785,0.219702,0.349751,0.333400
949,honest,skip,honest,0.115704,0.081947,0.315064,0.307123
950,honest,skip,honest,0.114051,0.070823,0.313909,0.286840
951,honest,honest,honest,0.083605,0.049032,0.304402,0.290593
952,honest,skip,honest,0.156275,0.108428,0.325694,0.314199
953,deceptive,deceptive,deceptive,0.327501,0.232148,0.354084,0.333090
954,deceptive,skip,honest,0.211275,0.173267,0.342560,0.327501
955,honest,skip,honest,0.129999,0.093039,0.318549,0.301120
956,deceptive,skip,deceptive,0.477529,0.537340,0.376121,0.381114
957,honest,skip,honest,0.062448,0.091487,0.301242,0.307434
958,honest,skip,honest,0.104001,0.069505,0.312664,0.299745
959,deceptive,skip,deceptive,0.356048,0.208929,0.358113,0.335937
960,skip,skip,deceptive,0.234593,0.358171,0.343531,0.355725
961,honest,skip,honest,0.094757,0.093682,0.312394,0.309776
962,honest,skip,honest,0.106357,0.070439,0.312481,0.294939
963,honest,skip,honest,0.095467,0.071541,0.311092,0.295623
964,skip,skip,deceptive,0.269586,0.255662,0.349422,0.334519
965,deceptive,skip,deceptive,0.366713,0.481109,0.361555,0.374811
966,deceptive,deceptive,deceptive,0.274552,0.149971,0.352393,0.324806
967,deceptive,deceptive,deceptive,0.107319,0.081095,0.310344,0.301615
968,skip,skip,deceptive,0.250292,0.094655,0.346452,0.303004
969,deceptive,skip,deceptive,0.328971,0.256164,0.355403,0.342708
970,honest,skip,honest,0.103251,0.105224,0.314192,0.311101
971,skip,skip,deceptive,0.238543,0.077333,0.345838,0.310569
972,deceptive,deceptive,deceptive,0.226823,0.208174,0.332368,0.329042
973,honest,skip,honest,0.131584,0.138022,0.319378,0.315485
974,skip,skip,deceptive,0.202634,0.452577,0.328645,0.372853
975,honest,honest,deceptive,0.131620,0.089689,0.317046,0.306611
976,skip,skip,deceptive,0.262746,0.285752,0.348393,0.351615
977,honest,deceptive,honest,0.109957,0.099290,0.315728,0.312042
978,deceptive,deceptive,deceptive,0.584261,0.470262,0.382985,0.367491
979,honest,skip,honest,0.111106,0.045190,0.314875,0.284069
980,deceptive,deceptive,deceptive,0.294367,0.354439,0.353461,0.358743
981,honest,skip,honest,0.117631,0.026365,0.320724,0.266700
982,honest,skip,honest,0.098474,0.041278,0.311922,0.280795
983,deceptive,ambiguous,deceptive,0.355235,0.229045,0.354477,0.328849
984,deceptive,deceptive,deceptive,0.355000,0.302024,0.357278,0.350418
985,deceptive,skip,deceptive,0.576078,0.610854,0.384442,0.383953
986,skip,skip,deceptive,0.079898,0.123311,0.300743,0.319138
987,deceptive,deceptive,deceptive,0.247851,0.256336,0.346104,0.341843
988,ambiguous,deceptive,deceptive,0.419353,0.339440,0.365609,0.351246
989,deceptive,deceptive,deceptive,0.441954,0.373554,0.368835,0.357900
990,deceptive,deceptive,deceptive,0.245803,0.225224,0.343994,0.335768
991,honest,honest,honest,0.107871,0.167145,0.317195,0.331444
992,deceptive,skip,deceptive,0.196920,0.306062,0.336675,0.350040
993,honest,skip,honest,0.093166,0.054032,0.310865,0.292999
994,skip,skip,deceptive,0.280460,0.102457,0.351651,0.310967
995,deceptive,skip,deceptive,0.368021,0.279239,0.358967,0.348109
996,deceptive,skip,deceptive,0.275160,0.201015,0.348772,0.326938
997,honest,skip,honest,0.140587,0.090611,0.323136,0.305194
998,deceptive,deceptive,deceptive,0.280010,0.357122,0.341437,0.354846
999,deceptive,deceptive,deceptive,0.489405,0.438686,0.374655,0.360949
