idx,grade,grade_raw,expected_label,lr_full,lr_pub,dom_full,dom_pub
961,control,control,honest,0.012779,0.027308,0.259010,0.275596
962,control,control,honest,0.001934,0.000897,0.217276,0.202089
963,control,control,honest,0.016751,0.016433,0.266373,0.267061
964,control,control,honest,0.010262,0.012403,0.244616,0.246390
965,control,control,honest,0.023347,0.019534,0.274602,0.270423
966,control,control,honest,0.006041,0.005077,0.232643,0.225767
967,control,control,honest,0.010334,0.008778,0.250317,0.244203
968,control,control,honest,0.004432,0.004958,0.228657,0.229665
969,control,control,honest,0.005747,0.004620,0.242914,0.236313
970,control,control,honest,0.026253,0.012325,0.276400,0.252655
971,control,control,honest,0.048031,0.083114,0.283342,0.295544
972,control,control,honest,0.019677,0.002885,0.269601,0.230974
973,control,control,honest,0.010271,0.008544,0.243846,0.237725
974,control,control,honest,0.013554,0.001732,0.271382,0.287502
975,control,control,honest,0.006031,0.002330,0.240066,0.217951
976,control,control,honest,0.007814,0.004935,0.242376,0.231969
977,control,control,honest,0.006905,0.009640,0.228798,0.233440
978,control,control,honest,0.006264,0.002344,0.237456,0.214769
979,control,control,honest,0.005439,0.004351,0.234964,0.230076
980,control,control,honest,0.030454,0.033454,0.272252,0.270645
981,control,control,honest,0.014987,0.009080,0.269214,0.262936
982,control,control,honest,0.007109,0.000449,0.247227,0.207244
983,control,control,honest,0.066931,0.022388,0.281857,0.252965
984,control,control,honest,0.005815,0.001021,0.238585,0.199684
985,control,control,honest,0.010388,0.010218,0.249740,0.244274
986,control,control,honest,0.013113,0.005043,0.266537,0.276476
987,control,control,honest,0.005463,0.003883,0.239171,0.227687
988,control,control,honest,0.022028,0.001340,0.261821,0.204122
989,control,control,honest,0.015275,0.024947,0.265202,0.278152
990,control,control,honest,0.073174,0.029006,0.309948,0.355361
991,control,control,honest,0.008641,0.002017,0.252744,0.263479
992,control,control,honest,0.019798,0.023154,0.270373,0.273672
993,control,control,honest,0.002992,0.001481,0.226904,0.215992
994,control,control,honest,0.011320,0.005823,0.257659,0.242718
995,control,control,honest,0.017009,0.006052,0.269883,0.249057
996,control,control,honest,0.002269,0.001411,0.215146,0.206214
997,control,control,honest,0.013684,0.019639,0.263952,0.272711
998,control,control,honest,0.004031,0.004618,0.220290,0.221169
999,control,control,honest,0.003970,0.002124,0.228390,0.210578
1000,control,control,honest,0.013694,0.016355,0.250279,0.253401
1001,control,control,honest,0.019711,0.022664,0.268570,0.270756
1002,control,control,honest,0.016114,0.020126,0.260680,0.267149
1003,control,control,honest,0.004558,0.004177,0.233874,0.231560
1004,control,control,honest,0.005726,0.002943,0.240695,0.229470
1005,control,control,honest,0.051075,0.063971,0.289355,0.294642
1006,control,control,honest,0.022533,0.028237,0.272689,0.278605
1007,control,control,honest,0.012729,0.000108,0.262959,0.219781
1008,control,control,honest,0.001516,0.000965,0.220297,0.209697
1009,control,control,honest,0.003931,0.000147,0.241227,0.235610
1010,control,control,honest,0.032116,0.007802,0.290332,0.282707
1011,control,control,honest,0.008809,0.001044,0.259567,0.263400
1012,control,control,honest,0.012436,0.004059,0.263556,0.264740
1013,control,control,honest,0.002576,0.001125,0.215719,0.197569
1014,control,control,honest,0.003926,0.000680,0.239000,0.233258
1015,control,control,honest,0.006197,0.000893,0.241973,0.207256
1016,control,control,honest,0.043779,0.139045,0.296659,0.332743
1017,control,control,honest,0.017714,0.011659,0.270120,0.257895
1018,control,control,honest,0.053065,0.010845,0.306601,0.279506
1019,control,control,honest,0.043016,0.012426,0.285899,0.253020
1020,control,control,honest,0.004911,0.005998,0.234788,0.239565
1021,control,control,honest,0.005754,0.001818,0.236338,0.210849
1022,control,control,honest,0.003301,0.001701,0.227745,0.214406
1023,control,control,honest,0.014593,0.017947,0.258297,0.258052
1024,control,control,honest,0.008243,0.002309,0.249330,0.214706
1025,control,control,honest,0.013374,0.000944,0.270012,0.246222
1026,control,control,honest,0.006211,0.008113,0.241455,0.246939
1027,control,control,honest,0.005294,0.000037,0.241730,0.188954
1028,control,control,honest,0.011926,0.005556,0.258744,0.242769
1029,control,control,honest,0.029337,0.001955,0.292188,0.273071
1030,control,control,honest,0.001166,0.000127,0.220760,0.199569
1031,control,control,honest,0.028481,0.001514,0.290482,0.274052
1032,control,control,honest,0.031408,0.012882,0.286224,0.258370
1033,control,control,honest,0.007725,0.003152,0.255132,0.235467
1034,control,control,honest,0.101823,0.044750,0.322077,0.350081
1035,control,control,honest,0.004229,0.000108,0.235888,0.185003
1036,control,control,honest,0.029556,0.003040,0.283257,0.257905
1037,control,control,honest,0.004048,0.000721,0.236260,0.209638
1038,control,control,honest,0.015836,0.003434,0.274593,0.282262
1039,control,control,honest,0.003556,0.000224,0.232768,0.203842
1040,control,control,honest,0.042617,0.002603,0.291829,0.245848
1041,control,control,honest,0.009790,0.003674,0.250197,0.228450
1042,control,control,honest,0.031086,0.007903,0.277303,0.272082
1043,control,control,honest,0.041907,0.037768,0.283696,0.277172
1044,control,control,honest,0.040157,0.009407,0.303470,0.278983
1045,control,control,honest,0.007816,0.004166,0.241253,0.219625
1046,control,control,honest,0.006523,0.001840,0.247854,0.220122
1047,control,control,honest,0.014291,0.013325,0.251771,0.249702
1048,control,control,honest,0.002322,0.000234,0.225290,0.188162
1049,control,control,honest,0.001551,0.000714,0.209359,0.195684
1050,control,control,honest,0.004170,0.000205,0.246643,0.182510
1051,control,control,honest,0.001147,0.000813,0.200644,0.189000
1052,control,control,honest,0.021891,0.019951,0.275581,0.274858
1053,control,control,honest,0.020816,0.033396,0.276615,0.283955
1054,control,control,honest,0.003220,0.000995,0.230350,0.206245
1055,control,control,honest,0.003053,0.002114,0.226881,0.217728
1056,control,control,honest,0.005660,0.001046,0.239902,0.207002
1057,control,control,honest,0.005348,0.001916,0.243132,0.212478
1058,control,control,honest,0.014679,0.004591,0.270030,0.247658
1059,control,control,honest,0.042105,0.022590,0.290589,0.280783
1060,control,control,honest,0.012635,0.000870,0.255192,0.207638
1061,control,control,honest,0.003499,0.001374,0.225732,0.207595
1062,control,control,honest,0.001735,0.000081,0.225592,0.215822
1063,control,control,honest,0.005743,0.001041,0.240800,0.205639
1064,control,control,honest,0.008007,0.008555,0.248360,0.250652
1065,control,control,honest,0.025460,0.000220,0.287546,0.227684
1066,control,control,honest,0.138781,0.005668,0.309451,0.242914
1067,control,control,honest,0.004991,0.000494,0.243504,0.202273
1068,control,control,honest,0.009475,0.010273,0.250152,0.252335
1069,control,control,honest,0.105508,0.014553,0.324120,0.299192
1070,control,control,honest,0.017901,0.004065,0.272480,0.272744
1071,control,control,honest,0.003736,0.002594,0.222696,0.210425
1072,control,control,honest,0.021477,0.045546,0.274054,0.293076
1073,control,control,honest,0.004713,0.004989,0.236344,0.239041
1074,control,control,honest,0.092743,0.082406,0.318263,0.314945
1075,control,control,honest,0.007885,0.000321,0.252823,0.236945
1076,control,control,honest,0.005640,0.000999,0.242707,0.209847
1077,control,control,honest,0.037996,0.017969,0.293244,0.273366
1078,control,control,honest,0.011714,0.002566,0.262624,0.271954
1079,control,control,honest,0.010054,0.001147,0.254548,0.210375
1080,control,control,honest,0.015376,0.016454,0.270098,0.272905
1081,control,control,honest,0.068953,0.079331,0.302852,0.301614
1082,control,control,honest,0.005547,0.003949,0.235245,0.228545
1083,control,control,honest,0.005867,0.000984,0.239978,0.220330
1084,control,control,honest,0.008889,0.003985,0.249587,0.228716
1085,control,control,honest,0.010486,0.005935,0.253387,0.241955
1086,control,control,honest,0.007541,0.002677,0.240751,0.207575
1087,control,control,honest,0.002428,0.000456,0.225742,0.196907
1088,control,control,honest,0.030157,0.007374,0.284144,0.250795
1089,control,control,honest,0.057446,0.016166,0.305638,0.323460
1090,control,control,honest,0.024201,0.006672,0.283811,0.289777
1091,control,control,honest,0.010174,0.000248,0.260327,0.222890
1092,control,control,honest,0.012231,0.007622,0.267788,0.254052
1093,control,control,honest,0.028687,0.038704,0.284503,0.296340
1094,control,control,honest,0.018623,0.009169,0.265019,0.241407
1095,control,control,honest,0.034149,0.013218,0.279154,0.254352
1096,control,control,honest,0.011175,0.002566,0.251385,0.215844
1097,control,control,honest,0.025180,0.014044,0.269062,0.250560
1098,control,control,honest,0.016684,0.022787,0.261588,0.268458
1099,control,control,honest,0.034235,0.007933,0.282069,0.249138
1100,control,control,honest,0.006493,0.001031,0.245667,0.209853
1101,control,control,honest,0.109787,0.043358,0.312989,0.303223
1102,control,control,honest,0.003415,0.000530,0.230777,0.198513
1103,control,control,honest,0.013881,0.002734,0.258794,0.221674
1104,control,control,honest,0.025022,0.029127,0.272116,0.273502
1105,control,control,honest,0.026567,0.008760,0.276468,0.245388
1106,control,control,honest,0.003096,0.002306,0.226830,0.219100
1107,control,control,honest,0.176560,0.127498,0.332275,0.385198
1108,control,control,honest,0.014538,0.007844,0.269518,0.251491
1109,control,control,honest,0.103229,0.152096,0.315787,0.347490
1110,control,control,honest,0.011110,0.000853,0.262655,0.238217
1111,control,control,honest,0.002478,0.000552,0.227162,0.212928
1112,control,control,honest,0.011533,0.013210,0.258768,0.259731
1113,control,control,honest,0.011775,0.008326,0.256172,0.247032
1114,control,control,honest,0.011132,0.010826,0.255815,0.245867
1115,control,control,honest,0.011351,0.000170,0.264500,0.203127
1116,control,control,honest,0.003150,0.002296,0.230009,0.224098
1117,control,control,honest,0.005162,0.003194,0.236561,0.226905
1118,control,control,honest,0.003219,0.002212,0.222166,0.211464
1119,control,control,honest,0.025044,0.028095,0.272589,0.276092
1120,control,control,honest,0.002054,0.001132,0.215753,0.199585
1121,control,control,honest,0.042625,0.040016,0.278483,0.274060
1122,control,control,honest,0.007483,0.003039,0.253972,0.231063
1123,control,control,honest,0.035992,0.012012,0.293158,0.305978
1124,control,control,honest,0.007144,0.004332,0.237259,0.221262
1125,control,control,honest,0.001545,0.001235,0.201551,0.195371
1126,control,control,honest,0.007145,0.009835,0.243594,0.250510
1127,control,control,honest,0.012267,0.000296,0.267604,0.234325
1128,control,control,honest,0.018949,0.008866,0.270607,0.245505
1129,control,control,honest,0.004088,0.001403,0.227131,0.201770
1130,control,control,honest,0.016796,0.025544,0.265431,0.276934
1131,control,control,honest,0.023619,0.008946,0.271760,0.252892
1132,control,control,honest,0.016362,0.001120,0.271917,0.235026
1133,control,control,honest,0.004024,0.003266,0.233502,0.227604
1134,control,control,honest,0.010914,0.003147,0.255036,0.230614
1135,control,control,honest,0.003471,0.000310,0.234711,0.193900
1136,control,control,honest,0.014993,0.004318,0.268966,0.264218
1137,control,control,honest,0.009996,0.010009,0.252567,0.250740
1138,control,control,honest,0.012941,0.004131,0.259929,0.233753
1139,control,control,honest,0.011363,0.008661,0.253727,0.241985
1140,control,control,honest,0.013186,0.000478,0.269338,0.239935
1141,control,control,honest,0.027062,0.036236,0.270168,0.274842
1142,control,control,honest,0.003653,0.002605,0.229885,0.220792
1143,control,control,honest,0.009236,0.001794,0.250905,0.213872
1144,control,control,honest,0.004154,0.003347,0.232360,0.225941
1145,control,control,honest,0.010962,0.005238,0.254237,0.233163
1146,control,control,honest,0.013053,0.012618,0.265059,0.268774
1147,control,control,honest,0.003400,0.003717,0.222053,0.223309
1148,control,control,honest,0.001735,0.000972,0.215851,0.204400
1149,control,control,honest,0.063702,0.129155,0.284876,0.301550
1150,control,control,honest,0.003282,0.000495,0.228888,0.187548
1151,control,control,honest,0.014155,0.017127,0.263219,0.268363
1152,control,control,honest,0.011940,0.013349,0.254816,0.255416
1153,control,control,honest,0.003159,0.002162,0.233309,0.222863
1154,control,control,honest,0.018198,0.001279,0.271219,0.243306
1155,control,control,honest,0.021231,0.003346,0.273954,0.259675
1156,control,control,honest,0.002643,0.002982,0.216306,0.209221
1157,control,control,honest,0.016584,0.003852,0.267408,0.235954
1158,control,control,honest,0.007242,0.006380,0.243098,0.240343
1159,control,control,honest,0.018435,0.002088,0.276544,0.266789
1160,control,control,honest,0.046303,0.111679,0.287531,0.309898
1161,control,control,honest,0.254384,0.315730,0.353592,0.367480
1162,control,control,honest,0.004002,0.000824,0.235928,0.205073
1163,control,control,honest,0.045723,0.031862,0.287730,0.282001
1164,control,control,honest,0.010390,0.007657,0.252922,0.245244
1165,control,control,honest,0.012092,0.000544,0.265244,0.213592
1166,control,control,honest,0.003692,0.000291,0.236929,0.207481
1167,control,control,honest,0.012522,0.012282,0.254175,0.250215
1168,control,control,honest,0.005277,0.001363,0.240853,0.215413
1169,control,control,honest,0.015809,0.028700,0.248259,0.255358
1170,control,control,honest,0.006753,0.000247,0.244823,0.208128
1171,control,control,honest,0.003952,0.000544,0.233802,0.195978
1172,control,control,honest,0.038678,0.059139,0.285770,0.296469
1173,control,control,honest,0.025120,0.034397,0.281715,0.287154
1174,control,control,honest,0.014783,0.016796,0.252462,0.253659
1175,control,control,honest,0.011495,0.011138,0.259983,0.263058
1176,control,control,honest,0.028538,0.045117,0.272925,0.281857
1177,control,control,honest,0.020532,0.011569,0.266485,0.253566
1178,control,control,honest,0.003639,0.001660,0.229729,0.212981
1179,control,control,honest,0.030997,0.051638,0.266130,0.275707
1180,control,control,honest,0.021185,0.027203,0.276030,0.281715
1181,control,control,honest,0.003923,0.000277,0.234978,0.188082
1182,control,control,honest,0.027947,0.040358,0.265430,0.271825
1183,control,control,honest,0.005167,0.000654,0.237740,0.197787
1184,control,control,honest,0.045086,0.004031,0.298504,0.247135
1185,control,control,honest,0.011863,0.004588,0.262880,0.265663
1186,control,control,honest,0.001711,0.000051,0.211883,0.159222
1187,control,control,honest,0.008398,0.000920,0.253683,0.233241
1188,control,control,honest,0.006223,0.004993,0.241002,0.233634
1189,control,control,honest,0.009719,0.003427,0.254456,0.231233
1190,control,control,honest,0.042929,0.038086,0.289677,0.281283
1191,control,control,honest,0.055906,0.080054,0.302599,0.312233
1192,control,control,honest,0.006493,0.000270,0.246247,0.212008
1193,control,control,honest,0.003577,0.003101,0.228396,0.223947
1194,control,control,honest,0.003123,0.002060,0.228547,0.222350
1195,control,control,honest,0.015297,0.002301,0.270034,0.275390
1196,control,control,honest,0.020442,0.019350,0.266549,0.264264
1197,control,control,honest,0.060523,0.109521,0.301320,0.321139
1198,control,control,honest,0.007907,0.006928,0.243984,0.239580
1199,control,control,honest,0.002815,0.000816,0.223295,0.202029
1200,control,control,honest,0.005827,0.001703,0.242711,0.217394
1201,control,control,honest,0.004135,0.003622,0.231712,0.227548
1202,control,control,honest,0.013295,0.004242,0.256592,0.230430
1203,control,control,honest,0.013838,0.000422,0.269428,0.230334
1204,control,control,honest,0.003275,0.000287,0.223189,0.175831
1205,control,control,honest,0.003694,0.000152,0.242004,0.218493
1206,control,control,honest,0.003706,0.000498,0.236552,0.190869
1207,control,control,honest,0.010780,0.007635,0.255065,0.238942
1208,control,control,honest,0.001062,0.000385,0.216055,0.219219
1209,control,control,honest,0.014563,0.000166,0.270589,0.211352
1210,control,control,honest,0.005479,0.001750,0.239449,0.214752
1211,control,control,honest,0.015338,0.003329,0.267449,0.269696
1212,control,control,honest,0.017809,0.025288,0.271155,0.339590
1213,control,control,honest,0.056986,0.007136,0.289918,0.257029
1214,control,control,honest,0.027148,0.009452,0.271249,0.249615
1215,control,control,honest,0.007182,0.003858,0.247737,0.230697
1216,control,control,honest,0.078001,0.033557,0.308532,0.336912
1217,control,control,honest,0.062481,0.058357,0.297048,0.296258
1218,control,control,honest,0.068931,0.038797,0.301682,0.288889
1219,control,control,honest,0.009645,0.002520,0.257027,0.256049
1220,control,control,honest,0.028324,0.003796,0.276920,0.223929
1221,control,control,honest,0.012710,0.004010,0.256597,0.253352
1222,control,control,honest,0.017542,0.018825,0.265098,0.267351
1223,control,control,honest,0.015461,0.015927,0.260149,0.260723
1224,control,control,honest,0.004975,0.002696,0.242664,0.236280
1225,control,control,honest,0.004031,0.000395,0.231607,0.193409
1226,control,control,honest,0.001310,0.000072,0.215051,0.178490
1227,control,control,honest,0.005063,0.000653,0.237888,0.210754
1228,control,control,honest,0.013317,0.014862,0.257137,0.259342
1229,control,control,honest,0.005421,0.004747,0.238888,0.235052
1230,control,control,honest,0.013714,0.014196,0.253043,0.254105
1231,control,control,honest,0.012966,0.010674,0.255223,0.250401
1232,control,control,honest,0.026272,0.021635,0.274864,0.252894
1233,control,control,honest,0.032283,0.003803,0.284964,0.225179
1234,control,control,honest,0.003086,0.000249,0.238225,0.191196
1235,control,control,honest,0.005989,0.005044,0.238252,0.234987
1236,control,control,honest,0.006690,0.005270,0.240984,0.234225
1237,control,control,honest,0.032033,0.039347,0.282593,0.288003
1238,control,control,honest,0.023527,0.007762,0.283288,0.264022
1239,control,control,honest,0.008689,0.004670,0.251898,0.234130
1240,control,control,honest,0.008878,0.003534,0.255310,0.232017
1241,control,control,honest,0.026354,0.010442,0.271106,0.242326
1242,control,control,honest,0.017779,0.002719,0.267536,0.234462
1243,control,control,honest,0.025896,0.040951,0.287314,0.295441
1244,control,control,honest,0.020126,0.023919,0.268716,0.257342
1245,control,control,honest,0.011249,0.001356,0.259773,0.262797
1246,control,control,honest,0.023642,0.024178,0.263883,0.258928
1247,control,control,honest,0.008229,0.000132,0.250887,0.194930
1248,control,control,honest,0.013677,0.000722,0.264175,0.199444
1249,control,control,honest,0.006088,0.000614,0.248053,0.196642
1250,control,control,honest,0.014803,0.006822,0.263975,0.243104
1251,control,control,honest,0.005127,0.004138,0.236764,0.231748
1252,control,control,honest,0.005263,0.003584,0.231549,0.221596
1253,control,control,honest,0.027155,0.005995,0.285416,0.293686
1254,control,control,honest,0.004172,0.000537,0.236863,0.243655
1255,control,control,honest,0.008351,0.004812,0.243732,0.230933
1256,control,control,honest,0.030195,0.021062,0.273254,0.287001
1257,control,control,honest,0.035817,0.005184,0.284770,0.238537
1258,control,control,honest,0.007820,0.004243,0.253327,0.236667
1259,control,control,honest,0.003427,0.001196,0.224173,0.201916
1260,control,control,honest,0.009367,0.002147,0.246432,0.212040
1261,control,control,honest,0.009713,0.001175,0.257707,0.230613
1262,control,control,honest,0.010728,0.003546,0.252522,0.226845
1263,control,control,honest,0.009557,0.003612,0.251194,0.225818
1264,control,control,honest,0.018321,0.021504,0.266045,0.269803
1265,control,control,honest,0.031141,0.045949,0.274290,0.280349
1266,control,control,honest,0.016956,0.018563,0.265075,0.266092
1267,control,control,honest,0.004649,0.001783,0.235342,0.214660
1268,control,control,honest,0.019077,0.025333,0.264576,0.270602
1269,control,control,honest,0.055289,0.053514,0.287106,0.274633
1270,control,control,honest,0.002420,0.001923,0.219709,0.214106
1271,control,control,honest,0.004539,0.001280,0.234845,0.206703
1272,control,control,honest,0.008569,0.008612,0.246634,0.246319
1273,control,control,honest,0.026195,0.030235,0.278575,0.282098
1274,control,control,honest,0.047273,0.069661,0.298815,0.312835
1275,control,control,honest,0.016740,0.007457,0.273793,0.258066
1276,control,control,honest,0.001733,0.001425,0.211141,0.206112
1277,control,control,honest,0.002743,0.000982,0.224944,0.203332
1278,control,control,honest,0.005125,0.001229,0.244136,0.209328
1279,control,control,honest,0.007541,0.000698,0.256329,0.236065
1280,control,control,honest,0.002521,0.000693,0.229609,0.209195
1281,control,control,honest,0.023014,0.039106,0.265036,0.275266
1282,control,control,honest,0.011180,0.000428,0.261096,0.223040
1283,control,control,honest,0.016256,0.014157,0.264259,0.258340
1284,control,control,honest,0.003346,0.002999,0.223805,0.220634
1285,control,control,honest,0.020376,0.019563,0.261413,0.243698
1286,control,control,honest,0.032470,0.002960,0.276094,0.243312
1287,control,control,honest,0.033603,0.004969,0.300680,0.311642
1288,control,control,honest,0.018679,0.003791,0.273000,0.273538
1289,control,control,honest,0.015703,0.002155,0.272939,0.273567
1290,control,control,honest,0.008123,0.000515,0.251435,0.262775
1291,control,control,honest,0.077943,0.083065,0.305681,0.292407
1292,control,control,honest,0.007653,0.000277,0.254531,0.226602
1293,control,control,honest,0.028293,0.006629,0.285468,0.257821
1294,control,control,honest,0.026300,0.003930,0.278086,0.236274
1295,control,control,honest,0.004524,0.004366,0.234427,0.232634
1296,control,control,honest,0.023382,0.034628,0.272347,0.279622
1297,control,control,honest,0.018503,0.016961,0.267991,0.265423
1298,control,control,honest,0.003494,0.002868,0.229237,0.223072
1299,control,control,honest,0.014133,0.009934,0.260911,0.248241
1300,control,control,honest,0.003866,0.005397,0.224866,0.228570
1301,control,control,honest,0.012727,0.000192,0.263364,0.233053
1302,control,control,honest,0.020224,0.004763,0.269777,0.280117
1303,control,control,honest,0.010385,0.004793,0.249223,0.228366
1304,control,control,honest,0.079790,0.036632,0.306044,0.277040
1305,control,control,honest,0.014519,0.015160,0.258912,0.259474
1306,control,control,honest,0.006190,0.001417,0.246003,0.206565
1307,control,control,honest,0.014869,0.018188,0.255438,0.256479
1308,control,control,honest,0.004455,0.000705,0.240898,0.202832
1309,control,control,honest,0.003516,0.000860,0.231811,0.232653
1310,control,control,honest,0.024637,0.003105,0.270625,0.265967
1311,control,control,honest,0.015792,0.004510,0.272714,0.312412
1312,control,control,honest,0.007306,0.003120,0.249228,0.229834
1313,control,control,honest,0.006734,0.000921,0.249304,0.231915
1314,control,control,honest,0.031028,0.048225,0.281716,0.291634
1315,control,control,honest,0.009697,0.001973,0.250429,0.218389
1316,control,control,honest,0.003894,0.004208,0.224920,0.225293
1317,control,control,honest,0.073165,0.184470,0.302632,0.328891
1318,control,control,honest,0.006854,0.007160,0.239732,0.241582
1319,control,control,honest,0.199775,0.442800,0.336475,0.369605
1320,control,control,honest,0.003011,0.001948,0.220451,0.208586
1321,control,control,honest,0.020381,0.000968,0.277998,0.282556
1322,control,control,honest,0.013031,0.015678,0.248152,0.249683
1323,control,control,honest,0.019234,0.022111,0.255151,0.252919
1324,control,control,honest,0.005365,0.005903,0.225978,0.224134
1325,control,control,honest,0.009802,0.005684,0.249820,0.235092
1326,control,control,honest,0.011870,0.007625,0.259407,0.247497
1327,control,control,honest,0.002471,0.001287,0.216540,0.201197
1328,control,control,honest,0.005563,0.001939,0.242515,0.217747
1329,control,control,honest,0.007433,0.007908,0.236926,0.236617
1330,control,control,honest,0.006021,0.007521,0.236743,0.242452
1331,control,control,honest,0.007133,0.007533,0.242225,0.239476
1332,control,control,honest,0.006602,0.006097,0.239173,0.236736
1333,control,control,honest,0.004005,0.000343,0.238448,0.189483
1334,control,control,honest,0.012757,0.006032,0.268579,0.260469
1335,control,control,honest,0.007487,0.003728,0.255137,0.236866
1336,control,control,honest,0.016869,0.002970,0.266305,0.258015
1337,control,control,honest,0.010807,0.000411,0.257446,0.231690
1338,control,control,honest,0.029037,0.010071,0.286610,0.293389
1339,control,control,honest,0.014577,0.001232,0.267881,0.253937
1340,control,control,honest,0.008619,0.001061,0.258078,0.248858
1341,control,control,honest,0.001714,0.000601,0.212698,0.191763
1342,control,control,honest,0.004289,0.000761,0.243084,0.207631
1343,control,control,honest,0.051187,0.104713,0.301020,0.347603
1344,control,control,honest,0.004796,0.000280,0.241066,0.201981
1345,control,control,honest,0.544322,0.737127,0.373388,0.393043
1346,control,control,honest,0.003887,0.001302,0.228515,0.207011
1347,control,control,honest,0.014387,0.001123,0.260039,0.196863
1348,control,control,honest,0.005686,0.007889,0.240274,0.242799
1349,control,control,honest,0.005535,0.000484,0.241400,0.187999
1350,control,control,honest,0.103457,0.196187,0.311605,0.331192
1351,control,control,honest,0.002133,0.001077,0.212408,0.196278
1352,control,control,honest,0.002830,0.001570,0.227839,0.215275
1353,control,control,honest,0.015762,0.017155,0.257409,0.256583
1354,control,control,honest,0.003398,0.000939,0.213661,0.180989
1355,control,control,honest,0.012889,0.006527,0.259499,0.246017
1356,control,control,honest,0.036329,0.042351,0.282817,0.286285
1357,control,control,honest,0.019688,0.007059,0.271349,0.262875
1358,control,control,honest,0.103978,0.076731,0.331983,0.344652
1359,control,control,honest,0.046102,0.007925,0.295628,0.242392
1360,control,control,honest,0.009695,0.019289,0.248651,0.259523
1361,control,control,honest,0.007694,0.007331,0.240505,0.239840
1362,control,control,honest,0.011542,0.005553,0.250756,0.230682
1363,control,control,honest,0.005460,0.001398,0.234835,0.204792
1364,control,control,honest,0.003198,0.003430,0.223637,0.222343
1365,control,control,honest,0.002824,0.002311,0.217850,0.212562
1366,control,control,honest,0.017059,0.016424,0.266225,0.259768
1367,control,control,honest,0.011230,0.007959,0.253698,0.242083
1368,control,control,honest,0.006858,0.001427,0.236228,0.196646
1369,control,control,honest,0.007781,0.006343,0.245536,0.240670
1370,control,control,honest,0.007586,0.005212,0.243504,0.234962
1371,control,control,honest,0.016597,0.005772,0.267422,0.241256
1372,control,control,honest,0.042777,0.045652,0.290182,0.291450
1373,control,control,honest,0.002592,0.001299,0.221666,0.207742
1374,control,control,honest,0.006748,0.005436,0.240987,0.234898
1375,control,control,honest,0.008527,0.000575,0.251844,0.205321
1376,control,control,honest,0.026394,0.023079,0.270809,0.266948
1377,control,control,honest,0.004256,0.001075,0.235974,0.207403
1378,control,control,honest,0.003090,0.002017,0.227437,0.214257
1379,control,control,honest,0.003052,0.001506,0.228481,0.209834
1380,control,control,honest,0.007996,0.009390,0.250358,0.254695
1381,control,control,honest,0.006083,0.001074,0.236494,0.202032
1382,control,control,honest,0.002671,0.001168,0.228378,0.209321
1383,control,control,honest,0.015733,0.003084,0.264276,0.232056
1384,control,control,honest,0.032648,0.038139,0.278069,0.281822
1385,control,control,honest,0.007686,0.000314,0.253015,0.222088
1386,control,control,honest,0.005644,0.005069,0.235357,0.231090
1387,control,control,honest,0.027912,0.010727,0.282610,0.257300
1388,control,control,honest,0.008098,0.011355,0.243515,0.250610
1389,control,control,honest,0.005008,0.001352,0.241181,0.213887
1390,control,control,honest,0.008747,0.000159,0.249895,0.212092
1391,control,control,honest,0.004703,0.001684,0.235466,0.214509
1392,control,control,honest,0.004180,0.004596,0.229724,0.232071
1393,control,control,honest,0.014966,0.007400,0.249355,0.227432
1394,control,control,honest,0.004254,0.000640,0.239788,0.223440
1395,control,control,honest,0.008480,0.007421,0.242402,0.235741
1396,control,control,honest,0.026573,0.015808,0.282804,0.269228
1397,control,control,honest,0.004378,0.002365,0.232200,0.220272
1398,control,control,honest,0.083462,0.107634,0.301222,0.301927
1399,control,control,honest,0.005509,0.002984,0.241880,0.225018
1400,control,control,honest,0.008335,0.001445,0.250017,0.216832
1401,control,control,honest,0.040271,0.018993,0.303476,0.307157
1402,control,control,honest,0.027961,0.005856,0.286944,0.241661
1403,control,control,honest,0.008341,0.005131,0.248566,0.236375
1404,control,control,honest,0.008200,0.000046,0.240246,0.188152
1405,control,control,honest,0.021585,0.005448,0.275547,0.268954
1406,control,control,honest,0.062172,0.038031,0.297062,0.277544
1407,control,control,honest,0.015908,0.000209,0.270867,0.235066
1408,control,control,honest,0.012049,0.011180,0.251733,0.249475
1409,control,control,honest,0.007008,0.001260,0.235331,0.204972
1410,control,control,honest,0.005194,0.004155,0.235390,0.223278
1411,control,control,honest,0.006251,0.002931,0.237985,0.218918
1412,control,control,honest,0.025940,0.001857,0.279758,0.257365
1413,control,control,honest,0.013383,0.000623,0.269572,0.245448
1414,control,control,honest,0.012707,0.003228,0.263180,0.231664
1415,control,control,honest,0.002134,0.001111,0.216222,0.203575
1416,control,control,honest,0.012749,0.005970,0.259199,0.270781
1417,control,control,honest,0.009655,0.005990,0.250764,0.240559
1418,control,control,honest,0.006960,0.011817,0.242199,0.248852
1419,control,control,honest,0.011471,0.002837,0.264466,0.230314
1420,control,control,honest,0.008857,0.001379,0.247663,0.213662
1421,control,control,honest,0.027107,0.037899,0.274680,0.274097
1422,control,control,honest,0.005011,0.000406,0.239682,0.195355
1423,control,control,honest,0.005397,0.005059,0.243354,0.241725
1424,control,control,honest,0.003537,0.000794,0.231311,0.200522
1425,control,control,honest,0.016082,0.015830,0.267524,0.264259
1426,control,control,honest,0.017864,0.005922,0.262365,0.231822
